Fecha;Sigla Empresa;Nombre;Origen;Nombre;Ciudad Origen;Departamento Origen;Pais Origen;Continente Origen;Destino;Nombre;Ciudad Destino;Departamento Destino;Pais Destino;Continente Destino;Tipo de Equipo;Tipo Vuelo;Tr fico;N£mero de Vuelos;Horas Bloque;Sillas Ofrecidas;Pasajeros A Bordo;Pasajeros Tr nsito;Carga Ofrecida (Kg.);Carga + Correo A Bordo (Kg.);Carga Tr nsito (Kg.)
01-feb-22 00:00:00;1EG;SAVIARE LTDA;PCR;GERMAN OLANO;PUERTO CARRENO;VICHADA;COLOMBIA;SURAMERICA;VVC;VANGUARDIA;VILLAVICENCIO;COLOMBIA;SURAMERICA;C210;T;N;1;2,25;0;0;3;0;20;0;0
01-feb-22 00:00:00;1EG;SAVIARE LTDA;PIM;LA PRIMAVERA;LA PRIMAVERA;VICHADA;COLOMBIA;SURAMERICA;7GS;EL ENCANTO;CUMARIBO;COLOMBIA;SURAMERICA;C206;T;N;1;0,33;0;0;4;0;50;0;0
01-feb-22 00:00:00;1EG;SAVIARE LTDA;SJE;SAN JOSE DEL GUAVIARE- JORGE E GONZ;SAN JOSE DEL GUAVIARE;GUAVIARE;COLOMBIA;SURAMERICA;ACR;ARARACUARA;ARARACUARA;COLOMBIA;SURAMERICA;C210;T;N;1;1,17;0;0;4;0;20;0;0
01-feb-22 00:00:00;1EG;SAVIARE LTDA;SJE;SAN JOSE DEL GUAVIARE- JORGE E GONZ;SAN JOSE DEL GUAVIARE;GUAVIARE;COLOMBIA;SURAMERICA;CRU;CARURU;CARURU;COLOMBIA;SURAMERICA;C206;T;N;5;5;0;0;13;0;520;0;0
01-feb-22 00:00:00;1EG;SAVIARE LTDA;SJE;SAN JOSE DEL GUAVIARE- JORGE E GONZ;SAN JOSE DEL GUAVIARE;GUAVIARE;COLOMBIA;SURAMERICA;MFS;MIRAFLORES;MIRAFLORES - GUAVIARE;COLOMBIA;SURAMERICA;C206;T;N;6;4,18;0;0;28;0;110;0;0
01-feb-22 00:00:00;1EG;SAVIARE LTDA;SJE;SAN JOSE DEL GUAVIARE- JORGE E GONZ;SAN JOSE DEL GUAVIARE;GUAVIARE;COLOMBIA;SURAMERICA;SJE;SAN JOSE DEL GUAVIARE- JORGE E GONZ;SAN JOSE DEL GUAVIARE;COLOMBIA;SURAMERICA;C206;T;N;1;1,83;0;0;5;0;0;0;0
01-feb-22 00:00:00;1EG;SAVIARE LTDA;SJE;SAN JOSE DEL GUAVIARE- JORGE E GONZ;SAN JOSE DEL GUAVIARE;GUAVIARE;COLOMBIA;SURAMERICA;SJE;SAN JOSE DEL GUAVIARE- JORGE E GONZ;SAN JOSE DEL GUAVIARE;COLOMBIA;SURAMERICA;C210;T;N;1;2,67;0;0;5;0;0;0;0
01-feb-22 00:00:00;1EG;SAVIARE LTDA;SJE;SAN JOSE DEL GUAVIARE- JORGE E GONZ;SAN JOSE DEL GUAVIARE;GUAVIARE;COLOMBIA;SURAMERICA;VVC;VANGUARDIA;VILLAVICENCIO;COLOMBIA;SURAMERICA;C206;T;N;1;0,83;0;0;4;0;50;0;0
01-feb-22 00:00:00;1EG;SAVIARE LTDA;SJE;SAN JOSE DEL GUAVIARE- JORGE E GONZ;SAN JOSE DEL GUAVIARE;GUAVIARE;COLOMBIA;SURAMERICA;VVC;VANGUARDIA;VILLAVICENCIO;COLOMBIA;SURAMERICA;C210;T;N;1;0,67;0;0;1;0;20;0;0
01-feb-22 00:00:00;1EG;SAVIARE LTDA;SRO;SANTA ROSALIA;SANTA ROSALIA;VICHADA;COLOMBIA;SURAMERICA;PIM;LA PRIMAVERA;LA PRIMAVERA;COLOMBIA;SURAMERICA;C206;T;N;1;0,33;0;0;2;0;120;0;0
01-feb-22 00:00:00;1EG;SAVIARE LTDA;SRO;SANTA ROSALIA;SANTA ROSALIA;VICHADA;COLOMBIA;SURAMERICA;VVC;VANGUARDIA;VILLAVICENCIO;COLOMBIA;SURAMERICA;C210;T;N;1;1,25;0;0;4;0;30;0;0
01-feb-22 00:00:00;1EG;SAVIARE LTDA;TAP;TARAPACA;LETICIA;AMAZONAS;COLOMBIA;SURAMERICA;LQM;PUERTO LEGUIZAMO;PUERTO LEGUIZAMO;COLOMBIA;SURAMERICA;C210;T;N;1;3,17;0;0;4;0;50;0;0
01-feb-22 00:00:00;1EG;SAVIARE LTDA;VVC;VANGUARDIA;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;ACR;ARARACUARA;ARARACUARA;COLOMBIA;SURAMERICA;C210;T;N;1;1,75;0;0;2;0;150;0;0
01-feb-22 00:00:00;1EG;SAVIARE LTDA;VVC;VANGUARDIA;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;BMG;BARRANCO MINAS;GUAINIA (BARRANCO MINAS);COLOMBIA;SURAMERICA;C206;T;N;1;2;0;0;4;0;50;0;0
01-feb-22 00:00:00;1EG;SAVIARE LTDA;VVC;VANGUARDIA;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;BMG;BARRANCO MINAS;GUAINIA (BARRANCO MINAS);COLOMBIA;SURAMERICA;C210;T;N;1;1,5;0;0;5;0;0;0;0
01-feb-22 00:00:00;1EG;SAVIARE LTDA;VVC;VANGUARDIA;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;GYM;GUAYMARAL;CHIA;COLOMBIA;SURAMERICA;C210;T;N;1;0,58;0;0;0;0;0;0;0
01-feb-22 00:00:00;1EG;SAVIARE LTDA;VVC;VANGUARDIA;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;LMC;LA MACARENA - META;LA MACARENA;COLOMBIA;SURAMERICA;C206;T;N;6;4,98;0;0;20;0;400;0;0
01-feb-22 00:00:00;1EG;SAVIARE LTDA;VVC;VANGUARDIA;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;LMC;LA MACARENA - META;LA MACARENA;COLOMBIA;SURAMERICA;C210;T;N;1;0,67;0;0;5;0;0;0;0
01-feb-22 00:00:00;1EG;SAVIARE LTDA;VVC;VANGUARDIA;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;PCE;CUMARIBO;PUERTO CARRENO;COLOMBIA;SURAMERICA;C210;T;N;1;3;0;0;5;0;0;0;0
01-feb-22 00:00:00;1EG;SAVIARE LTDA;VVC;VANGUARDIA;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;PCR;GERMAN OLANO;PUERTO CARRENO;COLOMBIA;SURAMERICA;C210;T;N;1;2,5;0;0;5;0;0;0;0
01-feb-22 00:00:00;1EG;SAVIARE LTDA;VVC;VANGUARDIA;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;SJE;SAN JOSE DEL GUAVIARE- JORGE E GONZ;SAN JOSE DEL GUAVIARE;COLOMBIA;SURAMERICA;C206;T;N;1;0,83;0;0;1;0;70;0;0
01-feb-22 00:00:00;1EG;SAVIARE LTDA;VVC;VANGUARDIA;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;SJE;SAN JOSE DEL GUAVIARE- JORGE E GONZ;SAN JOSE DEL GUAVIARE;COLOMBIA;SURAMERICA;C210;T;N;1;2,5;0;0;5;0;0;0;0
01-feb-22 00:00:00;1EG;SAVIARE LTDA;VVC;VANGUARDIA;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;SRO;SANTA ROSALIA;SANTA ROSALIA;COLOMBIA;SURAMERICA;C206;T;N;1;2;0;0;4;0;20;0;0
01-feb-22 00:00:00;1EG;SAVIARE LTDA;VVC;VANGUARDIA;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;SRO;SANTA ROSALIA;SANTA ROSALIA;COLOMBIA;SURAMERICA;C210;T;N;1;1,25;0;0;4;0;50;0;0
01-feb-22 00:00:00;1EG;SAVIARE LTDA;VVC;VANGUARDIA;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;VVC;VANGUARDIA;VILLAVICENCIO;COLOMBIA;SURAMERICA;C206;T;N;1;0,5;0;0;0;0;0;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;7GL;LA JAGUA;LA JAGUA IBIRICO;CESAR;COLOMBIA;SURAMERICA;BAQ;BARRANQUILLA-E. CORTISSOZ;BARRANQUILLA;COLOMBIA;SURAMERICA;L410;T;N;1;0,83;0;0;9;0;0;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;7NS;JAGUAR;PUERTO GAITAN;META;COLOMBIA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;SURAMERICA;B190;T;N;2;1,91;0;0;24;0;220;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;7NT;OCELOTE;PUERTO GAITAN;META;COLOMBIA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;SURAMERICA;B190;T;N;2;1,85;0;0;37;0;370;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;ACD;ACANDI;ACANDI;CHOCO;COLOMBIA;SURAMERICA;EOH;MEDELLIN - OLAYA HERRERA;MEDELLIN;COLOMBIA;SURAMERICA;B190;T;N;11;9,1;0;0;176;0;2.348;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;AGH;AGUACHICA HACARITAMA;AGUACHICA;CESAR;COLOMBIA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;SURAMERICA;B190;T;N;4;3,93;0;0;57;0;650;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;AUA;REINA BEATRIX INTL;ARUBA;;ANTILLAS HOLANDESAS;ISLAS CARIBE;BAQ;BARRANQUILLA-E. CORTISSOZ;BARRANQUILLA;COLOMBIA;SURAMERICA;BE40;T;I;1;1,05;0;0;0;0;0;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;AUC;ARAUCA - SANTIAGO PEREZ QUIROZ;ARAUCA - MUNICIPIO;ARAUCA;COLOMBIA;SURAMERICA;BGA;BUCARAMANGA - PALONEGRO;BUCARAMANGA;COLOMBIA;SURAMERICA;B190;T;N;2;1,61;0;0;28;0;180;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;AUC;ARAUCA - SANTIAGO PEREZ QUIROZ;ARAUCA - MUNICIPIO;ARAUCA;COLOMBIA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;SURAMERICA;B190;T;N;3;3,88;0;0;39;0;646;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BAQ;BARRANQUILLA-E. CORTISSOZ;BARRANQUILLA;ATLANTICO;COLOMBIA;SURAMERICA;7GL;LA JAGUA;LA JAGUA IBIRICO;COLOMBIA;SURAMERICA;L410;T;N;1;0,92;0;0;6;0;70;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BAQ;BARRANQUILLA-E. CORTISSOZ;BARRANQUILLA;ATLANTICO;COLOMBIA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;SURAMERICA;B190;T;N;2;3,48;0;0;3;0;0;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BAQ;BARRANQUILLA-E. CORTISSOZ;BARRANQUILLA;ATLANTICO;COLOMBIA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;SURAMERICA;BE40;T;N;1;1,17;0;0;0;0;0;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BAQ;BARRANQUILLA-E. CORTISSOZ;BARRANQUILLA;ATLANTICO;COLOMBIA;SURAMERICA;GUA;LA AURORA;GUATEMALA;GUATEMALA;CENTRO AMERICA;BE40;T;I;1;2,55;0;0;0;0;0;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BAQ;BARRANQUILLA-E. CORTISSOZ;BARRANQUILLA;ATLANTICO;COLOMBIA;SURAMERICA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;COLOMBIA;SURAMERICA;BE40;T;N;1;0,93;0;0;8;0;80;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BAQ;BARRANQUILLA-E. CORTISSOZ;BARRANQUILLA;ATLANTICO;COLOMBIA;SURAMERICA;SLU;SANTA LUCIA -  SANTAD/NTE;ABREGO;COLOMBIA;SURAMERICA;BE40;T;N;1;2,2;0;0;2;0;2;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BBA;PIZARRO;BAJO BAUDO;CHOCO;COLOMBIA;SURAMERICA;COG;CONDOTO MANDINGA;CONDOTO;COLOMBIA;SURAMERICA;B190;T;N;2;0,49;0;0;18;0;455;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BBA;PIZARRO;BAJO BAUDO;CHOCO;COLOMBIA;SURAMERICA;UIB;QUIBDO - EL CARA¥O;QUIBDO;COLOMBIA;SURAMERICA;B190;T;N;3;1,09;0;0;42;0;941;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BGA;BUCARAMANGA - PALONEGRO;BUCARAMANGA;SANTANDER;COLOMBIA;SURAMERICA;AUC;ARAUCA - SANTIAGO PEREZ QUIROZ;ARAUCA - MUNICIPIO;COLOMBIA;SURAMERICA;B190;T;N;2;1,53;0;0;29;0;270;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BGA;BUCARAMANGA - PALONEGRO;BUCARAMANGA;SANTANDER;COLOMBIA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;SURAMERICA;B190;T;N;3;2,51;0;0;6;0;60;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BGA;BUCARAMANGA - PALONEGRO;BUCARAMANGA;SANTANDER;COLOMBIA;SURAMERICA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;SURAMERICA;BE40;T;N;1;1,05;0;0;0;0;0;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BGA;BUCARAMANGA - PALONEGRO;BUCARAMANGA;SANTANDER;COLOMBIA;SURAMERICA;EOH;MEDELLIN - OLAYA HERRERA;MEDELLIN;COLOMBIA;SURAMERICA;BE40;T;N;1;0,58;0;0;6;0;0;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BGA;BUCARAMANGA - PALONEGRO;BUCARAMANGA;SANTANDER;COLOMBIA;SURAMERICA;IBE;PERALES;IBAGUE;COLOMBIA;SURAMERICA;BE40;T;N;1;0,77;0;0;2;0;70;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;7NS;JAGUAR;PUERTO GAITAN;COLOMBIA;SURAMERICA;B190;T;N;2;1,84;0;0;25;0;195;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;7NT;OCELOTE;PUERTO GAITAN;COLOMBIA;SURAMERICA;B190;T;N;2;1,52;0;0;28;0;400;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;AGH;AGUACHICA HACARITAMA;AGUACHICA;COLOMBIA;SURAMERICA;B190;T;N;4;3,73;0;0;61;0;600;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;AUA;REINA BEATRIX INTL;ARUBA;ANTILLAS HOLANDESAS;ISLAS CARIBE;BE40;T;I;1;1,8;0;0;0;0;0;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;AUC;ARAUCA - SANTIAGO PEREZ QUIROZ;ARAUCA - MUNICIPIO;COLOMBIA;SURAMERICA;B190;T;N;3;3,44;0;0;39;0;705;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;BAQ;BARRANQUILLA-E. CORTISSOZ;BARRANQUILLA;COLOMBIA;SURAMERICA;B190;T;N;2;3,42;0;0;3;0;2.036;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;BGA;BUCARAMANGA - PALONEGRO;BUCARAMANGA;COLOMBIA;SURAMERICA;B190;T;N;3;2,12;0;0;8;0;570;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;BRO;SOUTH PADRE IS.INTERNATIONAL.T;TEXAS;ESTADOS UNIDOS;NORTE AMERICA;GALX;T;I;1;4,45;0;0;5;0;150;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;BUN;BUENAVENTURA - GERARDO TOBAR LOPEZ;BUENAVENTURA;COLOMBIA;SURAMERICA;BE40;T;N;1;0,73;0;0;7;0;100;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;SURAMERICA;B190;T;N;3;2,37;0;0;2;0;1.630;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;SURAMERICA;BE40;T;N;4;2,3;0;0;6;0;350;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;SURAMERICA;GALX;T;N;2;1,04;0;0;11;0;220;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;SURAMERICA;B190;T;N;1;1,52;0;0;6;0;150;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;SURAMERICA;BE40;T;N;1;1,03;0;0;0;0;0;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;SURAMERICA;B190;T;N;1;1,08;0;0;1;0;1.100;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;EJA;BARRANCABERMEJA-YARIGUIES;BARRANCABERMEJA;COLOMBIA;SURAMERICA;B190;T;N;5;4,44;0;0;46;0;505;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;EOH;MEDELLIN - OLAYA HERRERA;MEDELLIN;COLOMBIA;SURAMERICA;B190;T;N;6;4,41;0;0;52;0;2.792;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;EOH;MEDELLIN - OLAYA HERRERA;MEDELLIN;COLOMBIA;SURAMERICA;BE40;T;N;5;3,16;0;0;10;0;470;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;EOH;MEDELLIN - OLAYA HERRERA;MEDELLIN;COLOMBIA;SURAMERICA;L410;T;N;1;0,92;0;0;0;0;0;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;EYP;EL YOPAL;EL YOPAL;COLOMBIA;SURAMERICA;B190;T;N;1;0,57;0;0;0;0;0;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;GEO;TIMERHI;GEORGETOWN;GUYANA;SURAMERICA;GALX;T;I;1;2,47;0;0;10;0;190;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;GER;GERMANIA;GAMARRA;COLOMBIA;SURAMERICA;B190;T;N;2;2,66;0;0;0;0;2.600;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;GIR;SANTIAGO VILA;FLANDES;COLOMBIA;SURAMERICA;B190;T;N;1;0,4;0;0;1;0;0;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;IBE;PERALES;IBAGUE;COLOMBIA;SURAMERICA;B190;T;N;1;0,33;0;0;3;0;30;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;COLOMBIA;SURAMERICA;B190;T;N;1;0,8;0;0;12;0;140;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;COLOMBIA;SURAMERICA;BE40;T;N;1;0,52;0;0;6;0;0;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;COLOMBIA;SURAMERICA;GALX;T;N;1;0,45;0;0;1;0;75;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;MLR;TOLEMAIDA;MELGAR;COLOMBIA;SURAMERICA;B190;T;N;1;0,4;0;0;1;0;20;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;NVA;NEIVA - BENITO SALAS;NEIVA;COLOMBIA;SURAMERICA;B190;T;N;1;0,6;0;0;1;0;900;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;OCV;OCA¥A - AGUAS CLARAS;OCANA;COLOMBIA;SURAMERICA;B190;T;N;2;1,87;0;0;4;0;750;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;PEI;PEREIRA - MATECA¥AS;PEREIRA;COLOMBIA;SURAMERICA;BE40;T;N;1;0,5;0;0;8;0;140;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;PGT;MORELIA;PUERTO GAITAN;COLOMBIA;SURAMERICA;B190;T;N;26;23,95;0;0;318;0;4.480;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;PTY;TOCUMEN INTL;PANAMA;PANAMA;CENTRO AMERICA;B190;T;I;2;2,92;0;0;15;0;220;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;PTY;TOCUMEN INTL;PANAMA;PANAMA;CENTRO AMERICA;BE40;T;I;1;1,25;0;0;0;0;0;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;PUU;PUERTO ASIS - 3 DE MAYO;PUERTO ASIS;COLOMBIA;SURAMERICA;B190;T;N;2;2,55;0;0;35;0;330;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;RCH;ALMIRANTE PADILLA;RIOHACHA;COLOMBIA;SURAMERICA;B190;T;N;1;1,68;0;0;1;0;691;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;SGL;SAN GIL - LOS POZOS;SAN GIL;COLOMBIA;SURAMERICA;B190;T;N;1;0,7;0;0;0;0;0;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;SJU;LUIS MUNOZ MARIN INTL;SAN JUAN;PUERTO RICO;ISLAS CARIBE;BE40;T;I;1;2,82;0;0;3;0;100;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;SMR;SIMON BOLIVAR;SANTA MARTA;COLOMBIA;SURAMERICA;B190;T;N;1;1,62;0;0;7;0;40;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;SMR;SIMON BOLIVAR;SANTA MARTA;COLOMBIA;SURAMERICA;BE40;T;N;1;1,08;0;0;7;0;100;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;TME;TAME;TAME;COLOMBIA;SURAMERICA;B190;T;N;1;0,8;0;0;4;0;40;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;UIB;QUIBDO - EL CARA¥O;QUIBDO;COLOMBIA;SURAMERICA;B190;T;N;1;0,87;0;0;13;0;25;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;VGP;VILLA GARZON;VILLA GARZON;COLOMBIA;SURAMERICA;B190;T;N;6;7,91;0;0;82;0;559;0;0
01-feb-22 00:00:00;1EH;SEARCA S.A.;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;VGP;VILLA GARZON;VILLA GARZON;COLOMBIA;SURAMERICA;BE40;T;N;1;0,87;0;0;5;0;20;0;0
